Date of data Extraction,Brand,Product name,ProductID,Category,Pack size,Serving size,Servings per pack,Product code,Energy per 100g (or 100ml),Protein per 100g (or 100ml),Total fat per 100g (or 100ml),Saturated fat per 100g (or 100ml),Carbohydrate per 100g (or 100ml),Sugars per 100g (or 100ml),Sodium per 100g (or 100ml),Original Price,Price Promoted,Price Promoted Price,Multi Buy Special,Multi Buy Special Details,Multi Buy Price,UID
2018-11-13 02:11:53 UTC,taylors,Taylors Sparkling Pinot Chardonnay,771898,Liquor,750ml,Ml,,,,,,,,,,19,FALSE,19,FALSE,,,1542035513.0-W-4389
2018-11-13 02:11:53 UTC,bay of fires tasamanian,Bay Of Fires Tasamanian Brut Cuvee Pinot Noir Chardonnay,335211,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542035513.0-W-4390
2018-11-13 02:11:53 UTC,tempus two,Tempus Two Element Brut Cuvee ,726102,Liquor,750ml,Ml,,,,,,,,,,20,FALSE,20,FALSE,,,1542035513.0-W-4391
2018-11-13 02:11:53 UTC,chandon,Chandon Non Vintage Summer,798273,Liquor,750ml,Ml,,,,,,,,,,32,FALSE,32,TRUE,2,25,1542035513.0-W-4392
2018-11-13 02:11:53 UTC,kreglinger,Kreglinger Vintage Brut,906614,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542035513.0-W-4393
2018-11-13 02:11:53 UTC,yarra burn,Yarra Burn Sparkling Premium Cuvee Rose Nv,917019,Liquor,750ml,Ml,,,,,,,,,,13,FALSE,13,FALSE,,,1542035513.0-W-4394
2018-11-13 02:11:53 UTC,chandon,Chandon Blanc De Blanc ,676429,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542035513.0-W-4395
2018-11-13 02:11:53 UTC,brown brothers,Brown Brothers Patricia Pinot Noir Chardonnay,904458,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542035513.0-W-4396
2018-11-13 02:11:53 UTC,ninth island,Ninth Island Sparkling Rose ,587207,Liquor,750ml,Ml,,,,,,,,,,27,FALSE,27,FALSE,,,1542035513.0-W-4397
2018-11-13 02:11:53 UTC,innocent bystander,Innocent Bystander Prosecco ,639049,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542035513.0-W-4398
2018-11-13 02:11:53 UTC,yellow tail,Yellow Tail Prosecco ,661780,Liquor,750ml,Ml,,,,,,,,,,15,FALSE,15,TRUE,2,13,1542035513.0-W-4399
2018-11-13 02:11:53 UTC,torresella,Torresella Prosecco Extra Dry,347056,Liquor,750ml,Ml,,,,,,,,,,17,FALSE,17,TRUE,2,13,1542035513.0-W-4400
2018-11-13 02:11:53 UTC,santa margherita,Santa Margherita Prosecco 52 Superiore,746898,Liquor,750ml,Ml,,,,,,,,,,30,FALSE,30,FALSE,,,1542035513.0-W-4401
2018-11-13 02:11:53 UTC,torresella,Torresella Prosecco Rose Brut ,689678,Liquor,750ml,Ml,,,,,,,,,,17,FALSE,17,FALSE,,,1542035513.0-W-4402
2018-11-13 02:11:53 UTC,santaro,Santaro Prosecco Spritz ,691957,Liquor,750ml,Ml,,,,,,,,,,18,FALSE,18,FALSE,,,1542035513.0-W-4403
2018-11-13 02:11:53 UTC,sec & co,Sec & Co Prosecco ,752134,Liquor,750ml,Ml,,,,,,,,,,22,FALSE,22,TRUE,2,15,1542035513.0-W-4404
2018-11-13 02:11:53 UTC,graham norton,Graham Norton Prosecco ,690028,Liquor,750ml,Ml,,,,,,,,,,20,FALSE,20,FALSE,,,1542035513.0-W-4405
2018-11-13 02:11:53 UTC,de bortoli,De Bortoli Non Vintage Prosecco,460997,Liquor,750ml,Ml,,,,,,,,,,20,FALSE,20,FALSE,,,1542035513.0-W-4406
2018-11-13 02:11:53 UTC,brown brothers,Brown Brothers Single Vineyard Prosecco,662259,Liquor,750ml,Ml,,,,,,,,,,25,FALSE,25,FALSE,,,1542035513.0-W-4407
2018-11-13 02:11:53 UTC,brown brothers,Brown Brothers Prosecco Spritz,682460,Liquor,750ml,Ml,,,,,,,,,,20,FALSE,20,TRUE,2,15,1542035513.0-W-4408
2018-11-13 02:11:53 UTC,zonin,Zonin Prosecco Brut Non Vintage,906618,Liquor,750ml,Ml,,,,,,,,,,17,FALSE,17,TRUE,2,15,1542035513.0-W-4409
2018-11-13 02:11:53 UTC,brown brothers,Brown Brothers Prosecco ,366852,Liquor,750ml,Ml,,,,,,,,,,20,FALSE,20,TRUE,2,15,1542035513.0-W-4410
2018-11-13 02:11:53 UTC,borgo sanleo,Borgo Sanleo Prosecco ,916249,Liquor,750ml,Ml,,,,,,,,,,16,FALSE,16,FALSE,,,1542035513.0-W-4411
2018-11-13 02:11:53 UTC,jacob's creek,Jacob's Creek Prosecco Spritz ,637734,Liquor,750ml,Ml,,,,,,,,,,22,FALSE,22,TRUE,2,17,1542035513.0-W-4412
2018-11-13 02:26:50 UTC,brown brothers,Brown Brothers Prosecco Rosato,772539,Liquor,750ml,Ml,,,,,,,,,,20,FALSE,20,TRUE,2,15,1542036410.0-W-4413
2018-11-13 02:26:50 UTC,santino,Santino Prosecco ,501983,Liquor,750ml,Ml,,,,,,,,,,24,FALSE,24,TRUE,2,17,1542036410.0-W-4414
2018-11-13 02:26:50 UTC,ca bolani,Ca Bolani Prosecco ,378021,Liquor,750ml,Ml,,,,,,,,,,15,FALSE,15,FALSE,,,1542036410.0-W-4415
2018-11-13 02:26:50 UTC,brown brothers,Brown Brothers Prosecco Nv ,643531,Liquor,4x200ml,Ml,,,,,,,,,,19,FALSE,19,FALSE,,,1542036410.0-W-4416
2018-11-13 02:26:50 UTC,brown brothers,Brown Brothers Prosecco Nv ,643532,Liquor,24x200ml,Ml,,,,,,,,,,99,FALSE,99,FALSE,,,1542036410.0-W-4417
2018-11-13 02:26:50 UTC,brown brothers,Brown Brothers Prosecco Nv ,772728,Liquor,200ml,Ml,,,,,,,,,,5,FALSE,5,FALSE,,,1542036410.0-W-4418
2018-11-13 02:26:50 UTC,simonnet febvre,Simonnet Febvre Pinot Noir 100 Series,887190,Liquor,750ml bottle,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542036410.0-W-4419
2018-11-13 02:26:50 UTC,kendall jackson vintres,Kendall Jackson Vintres Zinfandel ,364249,Liquor,750ml bottle,Ml,,,,,,,,,,0,FALSE,0,TRUE,2,30,1542036410.0-W-4420
2018-11-13 02:26:50 UTC,kendall jackson vintres,Kendall Jackson Vintres Chardonnay Vintner's Reserve Chardonnay,364246,Liquor,750ml bottle,Ml,,,,,,,,,,32,FALSE,32,FALSE,,,1542036410.0-W-4421
2018-11-13 02:26:50 UTC,zonin regions,Zonin Regions Soave ,99132,Liquor,750ml bottle,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542036410.0-W-4422
2018-11-13 02:26:50 UTC,torresella,Torresella Pinot Grigio Rose,912430,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542036410.0-W-4423
2018-11-13 02:26:50 UTC,dom?ne wachau,Dom?ne Wachau Terrassen Federspiel Terrassen Federspiel,917125,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542036410.0-W-4424
2018-11-13 02:26:50 UTC,schloss,Schloss Vollrads Volratz 1573 ,348073,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,TRUE,2,20,1542036410.0-W-4425
2018-11-13 02:26:50 UTC,zuccardi q,Zuccardi Q Malbec ,916170,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542036410.0-W-4426
2018-11-13 02:26:50 UTC,el valiente,El Valiente Tempranillo? ,511669,Liquor,750ml,Ml,,,,,,,,,,16,FALSE,16,TRUE,2,11,1542036410.0-W-4427
2018-11-13 02:26:50 UTC,galway pipe,Galway Pipe Port Pipe Tawny,73121,Liquor,750ml,Ml,,,,,,,,,,35,FALSE,35,TRUE,2,30,1542036410.0-W-4428
2018-11-13 02:26:50 UTC,brown brothers,Brown Brothers Port Tawny,73383,Liquor,750ml,Ml,,,,,,,,,,19,FALSE,19,FALSE,,,1542036410.0-W-4429
2018-11-13 02:26:50 UTC,penfolds,Penfolds Port Club,73070,Liquor,750ml,Ml,,,,,,,,,,13,FALSE,13,TRUE,2,10,1542036410.0-W-4430
2018-11-13 02:26:50 UTC,wynns,Wynns Fortified Boronia Alluovo,29161,Liquor,750ml,Ml,,,,,,,,,,10,FALSE,10,FALSE,,,1542036410.0-W-4431
2018-11-13 02:26:50 UTC,barbadillo pedro,Barbadillo Pedro Sherry Ximinez,915337,Liquor,750ml,Ml,,,,,,,,,,25,FALSE,25,TRUE,2,20,1542036410.0-W-4432
2018-11-13 02:26:50 UTC,grant burge,Grant Burge Port Aged Tawny Port,902682,Liquor,750ml,Ml,,,,,,,,,,19,FALSE,19,TRUE,2,14,1542036410.0-W-4433
2018-11-13 02:26:50 UTC,penfolds,Penfolds Port Club Reserve Aged Tawny,84239,Liquor,750ml,Ml,,,,,,,,,,19,FALSE,19,TRUE,2,14,1542036410.0-W-4434
2018-11-13 02:26:50 UTC,stone's,Stone's Ginger Wine ,73881,Liquor,750ml,Ml,,,,,,,,,,13,FALSE,13,TRUE,2,10,1542036410.0-W-4435
2018-11-13 02:26:50 UTC,golden oak,Golden Oak Sherry Dry,28359,Liquor,750ml,Ml,,,,,,,,,,6,FALSE,6,FALSE,,,1542036410.0-W-4436
2018-11-13 02:26:50 UTC,mcwilliams,Mcwilliams Cream Apera ,73014,Liquor,750ml,Ml,,,,,,,,,,9,FALSE,9,FALSE,,,1542036410.0-W-4437
2018-11-13 02:26:50 UTC,cockburns special,Cockburns Special Port Reserve,750024,Liquor,375ml,Ml,,,,,,,,,,17,FALSE,17,FALSE,,,1542036410.0-W-4438
2018-11-13 02:26:50 UTC,la planchelliere,La Planchelliere Sparkling Cabernet D'anjou Rose,907928,Liquor,750ml,Ml,,,,,,,,,,16,FALSE,16,TRUE,2,13,1542036410.0-W-4439
2018-11-13 02:26:50 UTC,arrogant frog,Arrogant Frog Ribet Red Cabernet Merlot,905981,Liquor,750ml,Ml,,,,,,,,,,13,FALSE,13,TRUE,3,10,1542036410.0-W-4440
2018-11-13 02:26:50 UTC,arrogant frog,Arrogant Frog Syrah Rose,907158,Liquor,750ml,Ml,,,,,,,,,,13,FALSE,13,TRUE,3,10,1542036410.0-W-4441
2018-11-13 02:26:50 UTC,macho gaucho,Macho Gaucho Gaucho Malbec,772841,Liquor,750ml,Ml,,,,,,,,,,21,FALSE,21,FALSE,,,1542036410.0-W-4442
2018-11-13 02:26:50 UTC,de bortoli premium,De Bortoli Premium Port Old Port Cask,42192,Liquor,4l,Litre,,,,,,,,,,24,TRUE,19,FALSE,,,1542036410.0-W-4443
2018-11-13 02:26:50 UTC,berri estates,Berri Estates Cask Wine Dry White,73557,Liquor,5l,Litre,,,,,,,,,,20,FALSE,20,FALSE,,,1542036410.0-W-4444
2018-11-13 02:26:50 UTC,coolabah,Coolabah Cask Wine Fresh Dry White,772748,Liquor,5l,Litre,,,,,,,,,,14,FALSE,14,FALSE,,,1542036410.0-W-4445
2018-11-13 02:26:50 UTC,coolabah,Coolabah Cask Wine Crisp Dry White,772831,Liquor,5l,Litre,,,,,,,,,,14,FALSE,14,FALSE,,,1542036410.0-W-4446
2018-11-13 02:26:50 UTC,berri estates,Berri Estates Cask Wine Dolce Bianco,87460,Liquor,5l,Litre,,,,,,,,,,20,FALSE,20,FALSE,,,1542036410.0-W-4447
2018-11-13 02:26:50 UTC,berri estates,Berri Estates Cask Wine Classic Dry White,36923,Liquor,5l,Litre,,,,,,,,,,20,FALSE,20,FALSE,,,1542036410.0-W-4448
2018-11-13 02:26:50 UTC,berri estates,Berri Estates Cask Wine Fruity Gordo,4022,Liquor,5l,Litre,,,,,,,,,,20,FALSE,20,FALSE,,,1542036410.0-W-4449
2018-11-13 02:26:50 UTC,coolabah,Coolabah Cask Wine Soft Fruity White,772843,Liquor,5l,Litre,,,,,,,,,,14,FALSE,14,FALSE,,,1542036410.0-W-4450
2018-11-13 02:26:50 UTC,coolabah,Coolabah Cask Wine Dolce Rosso,772812,Liquor,5l,Litre,,,,,,,,,,14,FALSE,14,FALSE,,,1542036410.0-W-4451
2018-11-13 02:26:50 UTC,coolabah,Coolabah Cask Wine Dry Red,772832,Liquor,5l,Litre,,,,,,,,,,14,FALSE,14,FALSE,,,1542036410.0-W-4452
2018-11-13 02:26:50 UTC,coolabah,Coolabah Cask Wine Sweet Fruity White,772806,Liquor,5l,Litre,,,,,,,,,,14,FALSE,14,FALSE,,,1542036410.0-W-4453
2018-11-13 02:26:50 UTC,berri estates,Berri Estates Cask Wine Traditional Dry Red,771,Liquor,5l,Litre,,,,,,,,,,20,FALSE,20,FALSE,,,1542036410.0-W-4454
2018-11-13 02:26:50 UTC,berri estates,Berri Estates Cask Wine Dolce Rosso,87459,Liquor,5l,Litre,,,,,,,,,,20,FALSE,20,FALSE,,,1542036410.0-W-4455
2018-11-13 02:26:50 UTC,berri estates,Berri Estates Cask Wine Crisp Dry White,73559,Liquor,5l,Litre,,,,,,,,,,20,FALSE,20,FALSE,,,1542036410.0-W-4456
2018-11-13 02:26:50 UTC,de bortoli premium,De Bortoli Premium Cask Wine Cabernet Merlot,900396,Liquor,4l,Litre,,,,,,,,,,20,FALSE,20,TRUE,2,14.5,1542036410.0-W-4457
2018-11-13 02:26:50 UTC,sonata,Sonata Cask Wine Soft Fruity White,772682,Liquor,4l,Litre,,,,,,,,,,9,FALSE,9,FALSE,,,1542036410.0-W-4458
2018-11-13 02:26:50 UTC,stanley,Stanley Cask Wine Dolce Rosso,4177,Liquor,4l,Litre,,,,,,,,,,15,FALSE,15,FALSE,,,1542036410.0-W-4459
2018-11-13 02:26:50 UTC,de bortoli premium,De Bortoli Premium Cask Wine Traminer Riesling,72241,Liquor,4l,Litre,,,,,,,,,,20,FALSE,20,TRUE,2,14.5,1542036410.0-W-4460
2018-11-13 02:26:50 UTC,de bortoli,De Bortoli Premium Chardonnay Cask,908681,Liquor,4l,Litre,,,,,,,,,,20,FALSE,20,TRUE,2,14.5,1542036410.0-W-4461
2018-11-13 02:26:50 UTC,stanley,Stanley Cask Wine Cabernet Merlot,906889,Liquor,4l,Litre,,,,,,,,,,15,FALSE,15,FALSE,,,1542036410.0-W-4462
2018-11-13 02:41:52 UTC,de bortoli premium,De Bortoli Premium Cask Wine Verdelho,905149,Liquor,4l,Litre,,,,,,,,,,20,FALSE,20,TRUE,2,14.5,1542037312.0-W-4463
2018-11-13 02:41:52 UTC,sonata,Sonata Cask Wine Soft Dry Red,772692,Liquor,4l,Litre,,,,,,,,,,9,FALSE,9,FALSE,,,1542037312.0-W-4464
2018-11-13 02:41:52 UTC,de bortoli premium,De Bortoli Premium Cask Wine Colombard Chardonnay,98605,Liquor,4l,Litre,,,,,,,,,,20,FALSE,20,TRUE,2,14.5,1542037312.0-W-4465
2018-11-13 02:41:52 UTC,stanley,Stanley Cask Wine Chardonnay,906890,Liquor,4l,Litre,,,,,,,,,,15,FALSE,15,FALSE,,,1542037312.0-W-4466
2018-11-13 02:41:52 UTC,golden oak,Golden Oak Cask Wine Medium Dry White,903455,Liquor,4l,Litre,,,,,,,,,,12,FALSE,12,FALSE,,,1542037312.0-W-4467
2018-11-13 02:41:52 UTC,golden oak,Golden Oak Cask Wine Dry White,903457,Liquor,4l,Litre,,,,,,,,,,12,FALSE,12,FALSE,,,1542037312.0-W-4468
2018-11-13 02:41:52 UTC,de bortoli premium,De Bortoli Premium Cask Wine Semillon Sauvignon Blanc,19032,Liquor,4l,Litre,,,,,,,,,,20,FALSE,20,TRUE,2,14.5,1542037312.0-W-4469
2018-11-13 02:41:52 UTC,golden oak,Golden Oak Cask Wine Fruity White,904283,Liquor,4l,Litre,,,,,,,,,,12,FALSE,12,FALSE,,,1542037312.0-W-4470
2018-11-13 02:41:52 UTC,de bortoli premium,De Bortoli Premium Cask Wine Shiraz Cabernet,71715,Liquor,4l,Litre,,,,,,,,,,20,FALSE,20,TRUE,2,14.5,1542037312.0-W-4471
2018-11-13 02:41:52 UTC,stanley,Stanley Cask Wine Fresh Dry White,73484,Liquor,4l,Litre,,,,,,,,,,15,FALSE,15,FALSE,,,1542037312.0-W-4472
2018-11-13 02:41:52 UTC,sonata,Sonata Cask Wine Fresh Dry White,772655,Liquor,4l,Litre,,,,,,,,,,9,FALSE,9,FALSE,,,1542037312.0-W-4473
2018-11-13 02:41:52 UTC,golden oak,Golden Oak Cask Wine Dolce Rosso,907549,Liquor,4l,Litre,,,,,,,,,,12,FALSE,12,FALSE,,,1542037312.0-W-4474
2018-11-13 02:41:52 UTC,de bortoli,De Bortoli Premium Shiraz Pressings,678200,Liquor,4l,Litre,,,,,,,,,,20,FALSE,20,TRUE,2,14.5,1542037312.0-W-4475
2018-11-13 02:41:52 UTC,hardys,Hardys Cask Wine Sauvignon Blanc,955851,Liquor,3l,Litre,,,,,,,,,,20,FALSE,20,FALSE,,,1542037312.0-W-4476
2018-11-13 02:41:52 UTC,hardys,Hardys Cask Wine Shiraz,955875,Liquor,3l,Litre,,,,,,,,,,20,FALSE,20,FALSE,,,1542037312.0-W-4477
2018-11-13 02:41:52 UTC,yalumba premium,Yalumba Premium Cask Wine Chardonnay,1240,Liquor,2l,Litre,,,,,,,,,,12,FALSE,12,FALSE,,,1542037312.0-W-4478
2018-11-13 02:41:52 UTC,in top company,In Top Company Rose ,671543,Liquor,2l,Litre,,,,,,,,,,10,FALSE,10,FALSE,,,1542037312.0-W-4479
2018-11-13 02:41:52 UTC,borsao,Borsao Spain & Portugal Tres Picos Garnacha,711932,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542037312.0-W-4480
2018-11-13 02:41:52 UTC,santa julia del mercado,Santa Julia Del Mercado Malbec ,566840,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542037312.0-W-4481
2018-11-13 02:41:52 UTC,siete pasos,Siete Pasos El Figuratinto,763236,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542037312.0-W-4482
2018-11-13 02:41:52 UTC,murphy goode,Murphy Goode Liars Dice Zinfandel ,730166,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542037312.0-W-4483
2018-11-13 02:41:52 UTC,marques de riscal,Marques De Riscal Spain & Portugal Reserva Rioja,328997,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,TRUE,2,30,1542037312.0-W-4484
2018-11-13 02:41:52 UTC,siete pasos,Siete Pasos El Prenda Crianza,763239,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542037312.0-W-4485
2018-11-13 02:41:52 UTC,the killer,The Killer Pinot Grigio,916990,Liquor,750ml,Ml,,,,,,,,,,14,FALSE,14,TRUE,3,10,1542037312.0-W-4486
2018-11-13 02:41:52 UTC,ch?teau,Ch?teau Haut Madrac Rouge,909204,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,TRUE,2,25,1542037312.0-W-4487
2018-11-13 02:41:52 UTC,miraval provence,Miraval Provence Provence Rose,768858,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542037312.0-W-4488
2018-11-13 02:41:52 UTC,ciao bella,Ciao Bella Italian Pinot Grigio,768650,Liquor,750ml,Ml,,,,,,,,,,21,FALSE,21,FALSE,,,1542037312.0-W-4489
2018-11-13 02:41:52 UTC,clos beauregard,Clos Beauregard Pomerol ,572019,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542037312.0-W-4490
2018-11-13 02:41:52 UTC,borgo sanleo,Borgo Sanleo Pinot Grigio,908011,Liquor,750ml,Ml,,,,,,,,,,14,FALSE,14,FALSE,,,1542037312.0-W-4491
2018-11-13 02:41:52 UTC,tasca lamuri,Tasca Lamuri Nero D'avola ,406120,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542037312.0-W-4492
2018-11-13 02:41:52 UTC,sake one,Sake One Junmai ,454651,Liquor,360ml,Ml,,,,,,,,,,15,FALSE,15,FALSE,,,1542037312.0-W-4493
2018-11-13 02:41:52 UTC,golden oak,Golden Oak Tawny Port Cask Tawny Port Cask,908663,Liquor,2l,Litre,,,,,,,,,,12,FALSE,12,FALSE,,,1542037312.0-W-4494
2018-11-13 02:41:52 UTC,renmano,Renmano Port Tawny Cask,31016,Liquor,2l,Litre,,,,,,,,,,12,FALSE,12,FALSE,,,1542037312.0-W-4495
2018-11-13 02:41:52 UTC,stanley,Stanley Port Tawny,10516,Liquor,2l,Litre,,,,,,,,,,14,FALSE,14,TRUE,2,10,1542037312.0-W-4496
2018-11-13 02:41:52 UTC,cinzano,Cinzano Vermouth Extra Dry,72971,Liquor,1l,Litre,,,,,,,,,,17,FALSE,17,FALSE,,,1542037312.0-W-4497
2018-11-13 02:41:52 UTC,cinzano,Cinzano Vermouth Biano,72975,Liquor,1l,Litre,,,,,,,,,,17,FALSE,17,FALSE,,,1542037312.0-W-4498
2018-11-13 02:41:52 UTC,cinzano,Cinzano Vermouth Rosso Sweet,13207,Liquor,1l,Litre,,,,,,,,,,17,FALSE,17,FALSE,,,1542037312.0-W-4499
2018-11-13 02:41:52 UTC,vdka 6100,Vdka 6100 Vodka ,439956,Liquor,750ml bottle,Ml,,,,,,,,,,68,FALSE,68,FALSE,,,1542037312.0-W-4500
2018-11-13 02:41:52 UTC,johnnie walker blue,Johnnie Walker Blue Scotch Whisky ,93472,Liquor,700ml,Ml,,,,,,,,,,230,FALSE,230,FALSE,,,1542037312.0-W-4501
2018-11-13 02:41:52 UTC,mars,Mars Iwai Tradition' Japanese Whisky,404738,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542037312.0-W-4502
2018-11-13 02:41:52 UTC,crown royal canadian,Crown Royal Canadian Whiskey ,755206,Liquor,750ml,Ml,,,,,,,,,,64,FALSE,64,FALSE,,,1542037312.0-W-4503
2018-11-13 02:41:52 UTC,hochstadter's,Hochstadter's Slow & Low Rock And Rye,778835,Liquor,750ml,Ml,,,,,,,,,,61,FALSE,61,FALSE,,,1542037312.0-W-4504
2018-11-13 02:41:52 UTC,young henry,Young Henry Noble Cut Gin ,671351,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542037312.0-W-4505
2018-11-13 02:41:52 UTC,ciroc,Ciroc Vodka ,908573,Liquor,750ml,Ml,,,,,,,,,,73,FALSE,73,FALSE,,,1542037312.0-W-4506
2018-11-13 02:41:52 UTC,prairie,Prairie Organic Gin,787775,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542037312.0-W-4507
2018-11-13 02:41:52 UTC,alize bleu,Alize Bleu Liqueur ,908651,Liquor,750ml,Ml,,,,,,,,,,55,FALSE,55,FALSE,,,1542037312.0-W-4508
2018-11-13 02:41:52 UTC,jack daniels,Jack Daniels Gentleman Jack Tennessee Whiskey & 2 Glasses,708704,Liquor,700ml gift pack,Ml,,,,,,,,,,63,FALSE,63,FALSE,,,1542037312.0-W-4509
2018-11-13 02:41:52 UTC,auchentoshan,Auchentoshan Scotch Whiskey American Oak,442111,Liquor,700ml bottle,Ml,,,,,,,,,,65,FALSE,65,FALSE,,,1542037312.0-W-4510
2018-11-13 02:41:52 UTC,dubliner,Dubliner Irish Whiskey ,926279,Liquor,700ml bottle,Ml,,,,,,,,,,51,FALSE,51,FALSE,,,1542037312.0-W-4511
2018-11-13 02:41:52 UTC,jack daniel's tennessee fire,Jack Daniel's Tennessee Fire Whiskey Cinnamon Liqueur,422800,Liquor,700ml bottle,Ml,,,,,,,,,,52,FALSE,52,FALSE,,,1542037312.0-W-4512
2018-11-13 02:56:59 UTC,hakushu,Hakushu Whisky Distillers Reserve,784466,Liquor,700ml bottle,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542038219.0-W-4513
2018-11-13 02:56:59 UTC,bombay sapphire,Bombay Sapphire London Gin Star Of Bombay,943315,Liquor,700ml bottle,Ml,,,,,,,,,,79,FALSE,79,FALSE,,,1542038219.0-W-4514
2018-11-13 02:56:59 UTC,soho,Soho Flavoured Spirit Lychee,909211,Liquor,700ml bottle,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542038219.0-W-4515
2018-11-13 02:56:59 UTC,napoleon 1875,Napoleon 1875 Vsop French Brandy,900596,Liquor,700ml,Ml,,,,,,,,,,29,FALSE,29,FALSE,,,1542038219.0-W-4516
2018-11-13 02:56:59 UTC,napoleon 1875,Napoleon 1875 Brandy ,383622,Liquor,150ml,Ml,,,,,,,,,,11,FALSE,11,FALSE,,,1542038219.0-W-4517
2018-11-13 02:56:59 UTC,hennessy vsop,Hennessy Vsop Cognac ,143932,Liquor,700ml,Ml,,,,,,,,,,89,FALSE,89,FALSE,,,1542038219.0-W-4518
2018-11-13 02:56:59 UTC,meukow vs,Meukow Vs Cognac ,353728,Liquor,700ml,Ml,,,,,,,,,,59,FALSE,59,FALSE,,,1542038219.0-W-4519
2018-11-13 02:56:59 UTC,bardinet,Bardinet Vsop French Brandy,48147,Liquor,700ml,Ml,,,,,,,,,,34,FALSE,34,FALSE,,,1542038219.0-W-4520
2018-11-13 02:56:59 UTC,courvoisier,Courvoisier Cognac ,11367,Liquor,700ml,Ml,,,,,,,,,,90,FALSE,90,FALSE,,,1542038219.0-W-4521
2018-11-13 02:56:59 UTC,hennessy xo,Hennessy Xo Cognac ,47117,Liquor,700ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542038219.0-W-4522
2018-11-13 02:56:59 UTC,hennessy vs,Hennessy Vs Cognac ,38905,Liquor,700ml,Ml,,,,,,,,,,75,FALSE,75,FALSE,,,1542038219.0-W-4523
2018-11-13 02:57:01 UTC,martell medallion,Martell Medallion Cognac ,78939,Liquor,700ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542038221.0-W-4524
2018-11-13 02:57:01 UTC,st agnes vs,St Agnes Vs Brandy ,63404,Liquor,700ml,Ml,,,,,,,,,,41,FALSE,41,FALSE,,,1542038221.0-W-4525
2018-11-13 02:57:01 UTC,st agnes vs,St Agnes Vs Brandy ,43637,Liquor,375ml,Ml,,,,,,,,,,23,FALSE,23,FALSE,,,1542038221.0-W-4526
2018-11-13 02:57:01 UTC,st agnes vs,St Agnes Vs Brandy ,43640,Liquor,150ml,Ml,,,,,,,,,,12,FALSE,12,FALSE,,,1542038221.0-W-4527
2018-11-13 02:57:01 UTC,chatelle napoleon,Chatelle Napoleon Brandy ,36506,Liquor,700ml,Ml,,,,,,,,,,46,FALSE,46,FALSE,,,1542038221.0-W-4528
2018-11-13 02:57:01 UTC,starward,Starward Wine Cask Whisky Single Malt Whisky,824170,Liquor,700ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542038221.0-W-4529
2018-11-13 02:57:01 UTC,jameson,Jameson Irish Whisky ,21546,Liquor,700ml,Ml,,,,,,,,,,55,TRUE,45,FALSE,,,1542038221.0-W-4530
2018-11-13 02:57:01 UTC,dimple,Dimple Scotch Whisky 15 Years Old,93685,Liquor,700ml,Ml,,,,,,,,,,74,TRUE,57,FALSE,,,1542038221.0-W-4531
2018-11-13 02:57:01 UTC,woodford reserve,Woodford Reserve Bourbon 43.20%,110093,Liquor,700ml,Ml,,,,,,,,,,65,TRUE,57,FALSE,,,1542038221.0-W-4532
2018-11-13 02:57:01 UTC,george dickel,George Dickel Bourbon No. 8 Whisky,776057,Liquor,700ml,Ml,,,,,,,,,,54,TRUE,45,FALSE,,,1542038221.0-W-4533
